timestamp,iterasi_ke,run_id,bus,v_in,i_in,v_out,i_out,v_dt,breaker_cmd,breaker_fb
2026-05-05 12:59:29,50,no_attack,1,1.040000,597.965517,1.040000,597.965517,1.039031,1,1
2026-05-05 12:59:29,50,no_attack,2,0.980000,582.068966,0.980000,582.068966,1.041401,1,1
2026-05-05 12:59:29,50,no_attack,3,0.950000,390.931034,0.950000,390.931034,1.035997,1,1
2026-05-05 12:59:29,50,no_attack,4,0.992000,599.137931,0.992000,599.137931,1.031546,1,1
2026-05-05 12:59:29,50,no_attack,5,1.014000,499.482759,1.014000,499.482759,1.032695,1,1
2026-05-05 12:59:33,51,no_attack,1,0.994000,317.379310,0.994000,317.379310,1.037970,1,1
2026-05-05 12:59:33,51,no_attack,2,0.997000,842.206897,0.997000,842.206897,1.040839,1,1
2026-05-05 12:59:33,51,no_attack,3,1.029000,273.862069,1.029000,273.862069,1.035987,1,1
2026-05-05 12:59:33,51,no_attack,4,0.958000,569.344828,0.958000,569.344828,1.031599,1,1
2026-05-05 12:59:33,51,no_attack,5,1.012000,402.862069,1.012000,402.862069,1.032996,1,1
2026-05-05 12:59:37,52,no_attack,1,0.994000,317.379310,0.994000,317.379310,1.039560,1,1
2026-05-05 12:59:37,52,no_attack,2,0.997000,842.206897,0.997000,842.206897,1.039406,1,1
2026-05-05 12:59:37,52,no_attack,3,1.029000,273.862069,1.029000,273.862069,1.036057,1,1
2026-05-05 12:59:37,52,no_attack,4,0.958000,569.344828,0.958000,569.344828,1.032299,1,1
2026-05-05 12:59:37,52,no_attack,5,1.012000,402.862069,1.012000,402.862069,1.033894,1,1
2026-05-05 12:59:41,53,no_attack,1,1.031000,703.103448,1.031000,703.103448,1.040569,1,1
2026-05-05 12:59:41,53,no_attack,2,1.016000,318.379310,1.016000,318.379310,1.038449,1,1
2026-05-05 12:59:41,53,no_attack,3,0.969000,176.482759,0.969000,176.482759,1.036081,1,1
2026-05-05 12:59:41,53,no_attack,4,0.974000,528.448276,0.974000,528.448276,1.032736,1,1
2026-05-05 12:59:41,53,no_attack,5,1.034000,201.068966,1.034000,201.068966,1.034459,1,1
2026-05-05 12:59:45,54,no_attack,1,0.991000,638.379310,0.991000,638.379310,1.038441,1,1
2026-05-05 12:59:45,54,no_attack,2,0.969000,705.241379,0.969000,705.241379,1.041004,1,1
2026-05-05 12:59:45,54,no_attack,3,0.999000,338.827586,0.999000,338.827586,1.038080,1,1
2026-05-05 12:59:45,54,no_attack,4,1.014000,154.344828,1.014000,154.344828,1.034521,1,1
2026-05-05 12:59:45,54,no_attack,5,1.025000,721.793103,1.025000,721.793103,1.036444,1,1
2026-05-05 12:59:49,55,no_attack,1,0.960000,496.344828,0.960000,496.344828,1.037532,1,1
2026-05-05 12:59:49,55,no_attack,2,0.967000,912.827586,0.967000,912.827586,1.040381,1,1
2026-05-05 12:59:49,55,no_attack,3,1.000000,190.517241,1.000000,190.517241,1.038059,1,1
2026-05-05 12:59:49,55,no_attack,4,0.974000,820.206897,0.974000,820.206897,1.035689,1,1
2026-05-05 12:59:49,55,no_attack,5,0.995000,767.172414,0.995000,767.172414,1.036907,1,1
2026-05-05 12:59:53,56,no_attack,1,1.016000,891.137931,1.016000,891.137931,1.037852,1,1
2026-05-05 12:59:53,56,no_attack,2,1.008000,868.896552,1.008000,868.896552,1.038189,1,1
2026-05-05 12:59:53,56,no_attack,3,1.039000,596.517241,1.039000,596.517241,1.036130,1,1
2026-05-05 12:59:53,56,no_attack,4,1.020000,526.034483,1.020000,526.034483,1.031712,1,1
2026-05-05 12:59:53,56,no_attack,5,1.033000,552.172414,1.033000,552.172414,1.033190,1,1
2026-05-05 12:59:57,57,no_attack,1,1.016000,891.137931,1.016000,891.137931,1.034792,1,1
2026-05-05 12:59:57,57,no_attack,2,1.008000,868.896552,1.008000,868.896552,1.036279,1,1
2026-05-05 12:59:57,57,no_attack,3,1.039000,596.517241,1.039000,596.517241,1.034330,1,1
2026-05-05 12:59:57,57,no_attack,4,1.020000,526.034483,1.020000,526.034483,1.031200,1,1
2026-05-05 12:59:57,57,no_attack,5,1.033000,552.172414,1.033000,552.172414,1.032644,1,1
2026-05-05 13:00:01,58,no_attack,1,1.039000,692.275862,1.039000,692.275862,1.032749,1,1
2026-05-05 13:00:01,58,no_attack,2,0.997000,351.137931,0.997000,351.137931,1.034921,1,1
2026-05-05 13:00:01,58,no_attack,3,0.974000,655.517241,0.974000,655.517241,1.032957,1,1
2026-05-05 13:00:01,58,no_attack,4,1.026000,535.931034,1.026000,535.931034,1.030626,1,1
2026-05-05 13:00:01,58,no_attack,5,1.012000,357.448276,1.012000,357.448276,1.032053,1,1
2026-05-05 13:00:05,59,no_attack,1,0.957000,386.827586,0.957000,386.827586,1.033248,1,1
2026-05-05 13:00:05,59,no_attack,2,0.977000,405.655172,0.977000,405.655172,1.037682,1,1
2026-05-05 13:00:05,59,no_attack,3,1.004000,257.068966,1.004000,257.068966,1.034092,1,1
2026-05-05 13:00:05,59,no_attack,4,0.973000,700.689655,0.973000,700.689655,1.031916,1,1
2026-05-05 13:00:05,59,no_attack,5,1.020000,197.448276,1.020000,197.448276,1.033541,1,1
2026-05-05 13:00:09,60,no_attack,1,0.990000,571.724138,0.990000,571.724138,1.036355,1,1
2026-05-05 13:00:09,60,no_attack,2,0.991000,312.931034,0.991000,312.931034,1.040015,1,1
2026-05-05 13:00:09,60,no_attack,3,0.992000,849.517241,0.992000,849.517241,1.036042,1,1
2026-05-05 13:00:09,60,no_attack,4,1.008000,677.379310,1.008000,677.379310,1.032865,1,1
2026-05-05 13:00:09,60,no_attack,5,1.035000,711.137931,1.035000,711.137931,1.034941,1,1
2026-05-05 13:00:13,61,no_attack,1,0.988000,158.931034,0.988000,158.931034,1.036612,1,1
2026-05-05 13:00:13,61,no_attack,2,0.985000,738.206897,0.985000,738.206897,1.040216,1,1
2026-05-05 13:00:13,61,no_attack,3,1.035000,849.758621,1.035000,849.758621,1.033959,1,1
2026-05-05 13:00:13,61,no_attack,4,0.991000,728.620690,0.991000,728.620690,1.030176,1,1
2026-05-05 13:00:13,61,no_attack,5,1.004000,609.862069,1.004000,609.862069,1.032112,1,1
2026-05-05 13:00:17,62,no_attack,1,0.988000,158.931034,0.988000,158.931034,1.039742,1,1
2026-05-05 13:00:17,62,no_attack,2,0.985000,738.206897,0.985000,738.206897,1.038143,1,1
2026-05-05 13:00:17,62,no_attack,3,1.035000,849.758621,1.035000,849.758621,1.031623,1,1
2026-05-05 13:00:17,62,no_attack,4,0.991000,728.620690,0.991000,728.620690,1.028227,1,1
2026-05-05 13:00:17,62,no_attack,5,0.996000,250.724138,0.996000,250.724138,1.030229,1,1
2026-05-05 13:00:21,63,no_attack,1,0.972000,329.103448,0.972000,329.103448,1.041816,1,1
2026-05-05 13:00:21,63,no_attack,2,0.993000,175.793103,0.993000,175.793103,1.037172,1,1
2026-05-05 13:00:21,63,no_attack,3,0.983000,681.758621,0.983000,681.758621,1.030945,1,1
2026-05-05 13:00:21,63,no_attack,4,0.990000,281.103448,0.990000,281.103448,1.028670,1,1
2026-05-05 13:00:21,63,no_attack,5,0.996000,250.724138,0.996000,250.724138,1.030983,1,1
2026-05-05 13:00:25,64,no_attack,1,1.012000,171.000000,1.012000,171.000000,1.042384,1,1
2026-05-05 13:00:25,64,no_attack,2,0.989000,589.275862,0.989000,589.275862,1.040640,1,1
2026-05-05 13:00:25,64,no_attack,3,0.952000,674.724138,0.952000,674.724138,1.033843,1,1
2026-05-05 13:00:25,64,no_attack,4,0.963000,523.758621,0.963000,523.758621,1.032799,1,1
2026-05-05 13:00:25,64,no_attack,5,0.955000,462.517241,0.955000,462.517241,1.034827,1,1
2026-05-05 13:00:29,65,no_attack,1,1.012000,171.000000,1.012000,171.000000,1.043513,1,1
2026-05-05 13:00:29,65,no_attack,2,0.989000,589.275862,0.989000,589.275862,1.040140,1,1
2026-05-05 13:00:29,65,no_attack,3,0.952000,674.724138,0.952000,674.724138,1.033815,1,1
2026-05-05 13:00:29,65,no_attack,4,0.963000,523.758621,0.963000,523.758621,1.032725,1,1
2026-05-05 13:00:29,65,no_attack,5,0.955000,462.517241,0.955000,462.517241,1.034674,1,1
2026-05-05 13:00:33,66,no_attack,1,0.971000,413.793103,0.971000,413.793103,1.044238,1,1
2026-05-05 13:00:33,66,no_attack,2,1.026000,430.482759,1.026000,430.482759,1.039809,1,1
2026-05-05 13:00:33,66,no_attack,3,1.025000,767.758621,1.025000,767.758621,1.033793,1,1
2026-05-05 13:00:33,66,no_attack,4,0.975000,220.482759,0.975000,220.482759,1.032672,1,1
2026-05-05 13:00:33,66,no_attack,5,0.951000,592.482759,0.951000,592.482759,1.034570,1,1
2026-05-05 13:00:37,67,no_attack,1,1.049000,399.517241,1.049000,399.517241,1.043151,1,1
2026-05-05 13:00:37,67,no_attack,2,1.014000,737.379310,1.014000,737.379310,1.040367,1,1
2026-05-05 13:00:37,67,no_attack,3,1.014000,716.965517,1.014000,716.965517,1.034210,1,1
2026-05-05 13:00:37,67,no_attack,4,1.044000,291.482759,1.044000,291.482759,1.034196,1,1
2026-05-05 13:00:37,67,no_attack,5,0.952000,282.310345,0.952000,282.310345,1.035623,1,1
2026-05-05 13:00:41,68,no_attack,1,0.962000,688.931034,0.962000,688.931034,1.042225,1,1
2026-05-05 13:00:41,68,no_attack,2,1.006000,316.758621,1.006000,316.758621,1.039288,1,1
2026-05-05 13:00:41,68,no_attack,3,1.018000,723.103448,1.018000,723.103448,1.034478,1,1
2026-05-05 13:00:41,68,no_attack,4,0.966000,636.896552,0.966000,636.896552,1.035831,1,1
2026-05-05 13:00:41,68,no_attack,5,1.024000,234.103448,1.024000,234.103448,1.037258,1,1
2026-05-05 13:00:45,69,no_attack,1,0.962000,688.931034,0.962000,688.931034,1.039911,1,1
2026-05-05 13:00:45,69,no_attack,2,1.006000,316.758621,1.006000,316.758621,1.040490,1,1
2026-05-05 13:00:45,69,no_attack,3,1.018000,723.103448,1.018000,723.103448,1.034681,1,1
2026-05-05 13:00:45,69,no_attack,4,0.966000,636.896552,0.966000,636.896552,1.035067,1,1
2026-05-05 13:00:45,69,no_attack,5,1.024000,234.103448,1.024000,234.103448,1.036869,1,1
2026-05-05 13:00:49,70,no_attack,1,1.031000,860.931034,1.031000,860.931034,1.038370,1,1
2026-05-05 13:00:49,70,no_attack,2,0.960000,179.137931,0.960000,179.137931,1.041248,1,1
2026-05-05 13:00:49,70,no_attack,3,0.981000,682.034483,0.981000,682.034483,1.034795,1,1
2026-05-05 13:00:49,70,no_attack,4,1.045000,435.172414,1.045000,435.172414,1.034550,1,1
2026-05-05 13:00:49,70,no_attack,5,1.020000,206.068966,1.020000,206.068966,1.036596,1,1
2026-05-05 13:00:53,71,no_attack,1,1.018000,619.172414,1.018000,619.172414,1.035723,1,1
2026-05-05 13:00:53,71,no_attack,2,0.960000,772.517241,0.960000,772.517241,1.042808,1,1
2026-05-05 13:00:53,71,no_attack,3,1.035000,589.862069,1.035000,589.862069,1.035969,1,1
2026-05-05 13:00:53,71,no_attack,4,0.962000,938.551724,0.962000,938.551724,1.035698,1,1
2026-05-05 13:00:53,71,no_attack,5,1.028000,405.896552,1.028000,405.896552,1.037731,1,1
2026-05-05 13:00:57,72,no_attack,1,0.992000,438.344828,0.992000,438.344828,1.035569,1,1
2026-05-05 13:00:57,72,no_attack,2,1.000000,412.586207,1.000000,412.586207,1.040012,1,1
2026-05-05 13:00:57,72,no_attack,3,1.034000,753.448276,1.034000,753.448276,1.033973,1,1
2026-05-05 13:00:57,72,no_attack,4,0.960000,921.758621,0.960000,921.758621,1.032056,1,1
2026-05-05 13:00:57,72,no_attack,5,1.012000,774.172414,1.012000,774.172414,1.034427,1,1
2026-05-05 13:01:01,73,no_attack,1,1.020000,474.862069,1.020000,474.862069,1.035569,1,1
2026-05-05 13:01:01,73,no_attack,2,1.022000,868.655172,1.022000,868.655172,1.040012,1,1
2026-05-05 13:01:01,73,no_attack,3,0.977000,787.103448,0.977000,787.103448,1.033973,1,1
2026-05-05 13:01:01,73,no_attack,4,1.002000,519.310345,1.002000,519.310345,1.032056,1,1
2026-05-05 13:01:01,73,no_attack,5,0.993000,714.758621,0.993000,714.758621,1.034427,1,1
2026-05-05 13:01:05,74,no_attack,1,0.976000,821.241379,0.976000,821.241379,1.036540,1,1
2026-05-05 13:01:05,74,no_attack,2,1.033000,211.655172,1.033000,211.655172,1.037284,1,1
2026-05-05 13:01:05,74,no_attack,3,1.038000,326.103448,1.038000,326.103448,1.032074,1,1
2026-05-05 13:01:05,74,no_attack,4,0.996000,620.275862,0.996000,620.275862,1.030595,1,1
2026-05-05 13:01:05,74,no_attack,5,0.987000,176.551724,0.987000,176.551724,1.032538,1,1
2026-05-05 13:01:09,75,no_attack,1,0.976000,821.241379,0.976000,821.241379,1.035195,1,1
2026-05-05 13:01:09,75,no_attack,2,1.033000,211.655172,1.033000,211.655172,1.040501,1,1
2026-05-05 13:01:09,75,no_attack,3,1.038000,326.103448,1.038000,326.103448,1.035097,1,1
2026-05-05 13:01:09,75,no_attack,4,0.996000,620.275862,0.996000,620.275862,1.032705,1,1
2026-05-05 13:01:09,75,no_attack,5,0.987000,176.551724,0.987000,176.551724,1.034894,1,1
2026-05-05 13:01:13,76,no_attack,1,1.035000,281.344828,1.035000,281.344828,1.034281,1,1
2026-05-05 13:01:13,76,no_attack,2,0.971000,783.655172,0.971000,783.655172,1.042484,1,1
2026-05-05 13:01:13,76,no_attack,3,0.984000,837.379310,0.984000,837.379310,1.036882,1,1
2026-05-05 13:01:13,76,no_attack,4,1.020000,356.103448,1.020000,356.103448,1.033870,1,1
2026-05-05 13:01:13,76,no_attack,5,0.951000,920.793103,0.951000,920.793103,1.036224,1,1
2026-05-05 13:01:17,77,no_attack,1,0.958000,732.137931,0.958000,732.137931,1.037303,1,1
2026-05-05 13:01:17,77,no_attack,2,0.998000,731.689655,0.998000,731.689655,1.039797,1,1
2026-05-05 13:01:17,77,no_attack,3,1.018000,633.137931,1.018000,633.137931,1.034335,1,1
2026-05-05 13:01:17,77,no_attack,4,0.999000,758.068966,0.999000,758.068966,1.032351,1,1
2026-05-05 13:01:17,77,no_attack,5,0.959000,335.206897,0.959000,335.206897,1.033997,1,1
2026-05-05 13:01:21,78,no_attack,1,1.018000,378.827586,1.018000,378.827586,1.036105,1,1
2026-05-05 13:01:21,78,no_attack,2,1.008000,509.379310,1.008000,509.379310,1.038259,1,1
2026-05-05 13:01:21,78,no_attack,3,1.002000,475.620690,1.002000,475.620690,1.033354,1,1
2026-05-05 13:01:21,78,no_attack,4,1.024000,395.137931,1.024000,395.137931,1.031217,1,1
2026-05-05 13:01:21,78,no_attack,5,1.020000,352.034483,1.020000,352.034483,1.033239,1,1
2026-05-05 13:01:25,79,no_attack,1,0.975000,250.793103,0.975000,250.793103,1.038014,1,1
2026-05-05 13:01:25,79,no_attack,2,0.969000,251.448276,0.969000,251.448276,1.039513,1,1
2026-05-05 13:01:25,79,no_attack,3,1.002000,731.310345,1.002000,731.310345,1.034925,1,1
2026-05-05 13:01:25,79,no_attack,4,0.968000,327.931034,0.968000,327.931034,1.033303,1,1
2026-05-05 13:01:25,79,no_attack,5,0.998000,706.344828,0.998000,706.344828,1.035184,1,1
2026-05-05 13:01:29,80,no_attack,1,1.047000,527.586207,1.047000,527.586207,1.040316,1,1
2026-05-05 13:01:29,80,no_attack,2,0.978000,234.310345,0.978000,234.310345,1.041151,1,1
2026-05-05 13:01:29,80,no_attack,3,0.969000,336.344828,0.969000,336.344828,1.034894,1,1
2026-05-05 13:01:29,80,no_attack,4,0.967000,168.724138,0.967000,168.724138,1.033307,1,1
2026-05-05 13:01:29,80,no_attack,5,1.002000,360.551724,1.002000,360.551724,1.034761,1,1
2026-05-05 13:01:33,81,no_attack,1,1.047000,527.586207,1.047000,527.586207,1.039660,1,1
2026-05-05 13:01:33,81,no_attack,2,0.978000,234.310345,0.978000,234.310345,1.043342,1,1
2026-05-05 13:01:33,81,no_attack,3,0.969000,336.344828,0.969000,336.344828,1.037467,1,1
2026-05-05 13:01:33,81,no_attack,4,0.967000,168.724138,0.967000,168.724138,1.036318,1,1
2026-05-05 13:01:33,81,no_attack,5,1.002000,360.551724,1.002000,360.551724,1.037580,1,1
2026-05-05 13:01:37,82,no_attack,1,1.047000,548.620690,1.047000,548.620690,1.039214,1,1
2026-05-05 13:01:37,82,no_attack,2,1.018000,244.034483,1.018000,244.034483,1.044686,1,1
2026-05-05 13:01:37,82,no_attack,3,1.036000,508.241379,1.036000,508.241379,1.038986,1,1
2026-05-05 13:01:37,82,no_attack,4,1.037000,569.206897,1.037000,569.206897,1.038074,1,1
2026-05-05 13:01:37,82,no_attack,5,0.996000,490.000000,0.996000,490.000000,1.039218,1,1
2026-05-05 13:01:41,83,no_attack,1,0.968000,197.965517,0.968000,197.965517,1.038575,1,1
2026-05-05 13:01:41,83,no_attack,2,1.044000,495.103448,1.044000,495.103448,1.044541,1,1
2026-05-05 13:01:41,83,no_attack,3,1.032000,443.896552,1.032000,443.896552,1.038039,1,1
2026-05-05 13:01:41,83,no_attack,4,0.957000,660.793103,0.957000,660.793103,1.035884,1,1
2026-05-05 13:01:41,83,no_attack,5,0.955000,278.793103,0.955000,278.793103,1.037304,1,1
2026-05-05 13:01:45,84,no_attack,1,1.006000,381.896552,1.006000,381.896552,1.041013,1,1
2026-05-05 13:01:45,84,no_attack,2,1.049000,231.448276,1.049000,231.448276,1.043340,1,1
2026-05-05 13:01:45,84,no_attack,3,1.026000,599.172414,1.026000,599.172414,1.037273,1,1
2026-05-05 13:01:45,84,no_attack,4,1.029000,315.517241,1.029000,315.517241,1.034734,1,1
2026-05-05 13:01:45,84,no_attack,5,1.002000,495.068966,1.002000,495.068966,1.036581,1,1
2026-05-05 13:01:49,85,no_attack,1,0.994000,813.310345,0.994000,813.310345,1.041253,1,1
2026-05-05 13:01:49,85,no_attack,2,1.049000,367.482759,1.049000,367.482759,1.043894,1,1
2026-05-05 13:01:49,85,no_attack,3,1.012000,610.172414,1.012000,610.172414,1.037150,1,1
2026-05-05 13:01:49,85,no_attack,4,1.024000,854.827586,1.024000,854.827586,1.035120,1,1
2026-05-05 13:01:49,85,no_attack,5,0.970000,322.931034,0.970000,322.931034,1.036716,1,1
2026-05-05 13:01:53,86,no_attack,1,0.994000,813.310345,0.994000,813.310345,1.038026,1,1
2026-05-05 13:01:53,86,no_attack,2,1.049000,367.482759,1.049000,367.482759,1.042886,1,1
2026-05-05 13:01:53,86,no_attack,3,1.012000,610.172414,1.012000,610.172414,1.035997,1,1
2026-05-05 13:01:53,86,no_attack,4,1.024000,854.827586,1.024000,854.827586,1.032834,1,1
2026-05-05 13:01:53,86,no_attack,5,0.970000,322.931034,0.970000,322.931034,1.034963,1,1
2026-05-05 13:01:57,87,no_attack,1,1.016000,268.034483,1.016000,268.034483,1.035866,1,1
2026-05-05 13:01:57,87,no_attack,2,0.967000,216.862069,0.967000,216.862069,1.042127,1,1
2026-05-05 13:01:57,87,no_attack,3,0.950000,522.137931,0.950000,522.137931,1.035067,1,1
2026-05-05 13:01:57,87,no_attack,4,1.008000,371.206897,1.008000,371.206897,1.031103,1,1
2026-05-05 13:01:57,87,no_attack,5,0.973000,710.862069,0.973000,710.862069,1.033588,1,1
2026-05-05 13:02:01,88,no_attack,1,1.020000,488.931034,1.020000,488.931034,1.038762,1,1
2026-05-05 13:02:01,88,no_attack,2,1.018000,841.517241,1.018000,841.517241,1.043323,1,1
2026-05-05 13:02:01,88,no_attack,3,1.028000,611.724138,1.028000,611.724138,1.035713,1,1
2026-05-05 13:02:01,88,no_attack,4,1.016000,851.000000,1.016000,851.000000,1.031783,1,1
2026-05-05 13:02:01,88,no_attack,5,0.992000,572.206897,0.992000,572.206897,1.033715,1,1
2026-05-05 13:02:05,89,no_attack,1,1.014000,833.137931,1.014000,833.137931,1.038485,1,1
2026-05-05 13:02:05,89,no_attack,2,1.032000,200.448276,1.032000,200.448276,1.039662,1,1
2026-05-05 13:02:05,89,no_attack,3,0.966000,400.551724,0.966000,400.551724,1.033322,1,1
2026-05-05 13:02:05,89,no_attack,4,1.024000,572.448276,1.024000,572.448276,1.029018,1,1
2026-05-05 13:02:05,89,no_attack,5,0.978000,252.724138,0.978000,252.724138,1.031173,1,1
2026-05-05 13:02:09,90,no_attack,1,1.018000,673.586207,1.018000,673.586207,1.036108,1,1
2026-05-05 13:02:09,90,no_attack,2,1.044000,511.620690,1.044000,511.620690,1.041898,1,1
2026-05-05 13:02:09,90,no_attack,3,0.999000,214.034483,0.999000,214.034483,1.035557,1,1
2026-05-05 13:02:09,90,no_attack,4,0.953000,505.344828,0.953000,505.344828,1.031399,1,1
2026-05-05 13:02:09,90,no_attack,5,0.982000,349.724138,0.982000,349.724138,1.033635,1,1
2026-05-05 13:02:13,91,no_attack,1,0.959000,924.034483,0.959000,924.034483,1.035679,1,1
2026-05-05 13:02:13,91,no_attack,2,1.033000,572.068966,1.033000,572.068966,1.041927,1,1
2026-05-05 13:02:13,91,no_attack,3,1.045000,875.517241,1.045000,875.517241,1.037037,1,1
2026-05-05 13:02:13,91,no_attack,4,1.016000,352.034483,1.016000,352.034483,1.033258,1,1
2026-05-05 13:02:13,91,no_attack,5,0.954000,764.551724,0.954000,764.551724,1.035356,1,1
2026-05-05 13:02:17,92,no_attack,1,0.959000,924.034483,0.959000,924.034483,1.033623,1,1
2026-05-05 13:02:17,92,no_attack,2,1.033000,572.068966,1.033000,572.068966,1.040050,1,1
2026-05-05 13:02:17,92,no_attack,3,1.045000,875.517241,1.045000,875.517241,1.034808,1,1
2026-05-05 13:02:17,92,no_attack,4,1.016000,352.034483,1.016000,352.034483,1.032742,1,1
2026-05-05 13:02:17,92,no_attack,5,0.954000,764.551724,0.954000,764.551724,1.034268,1,1
2026-05-05 13:02:21,93,no_attack,1,0.997000,651.413793,0.997000,651.413793,1.032252,1,1
2026-05-05 13:02:21,93,no_attack,2,1.041000,279.344828,1.041000,279.344828,1.038714,1,1
2026-05-05 13:02:21,93,no_attack,3,1.008000,631.344828,1.008000,631.344828,1.033134,1,1
2026-05-05 13:02:21,93,no_attack,4,0.999000,222.310345,0.999000,222.310345,1.032131,1,1
2026-05-05 13:02:21,93,no_attack,5,0.984000,413.068966,0.984000,413.068966,1.033292,1,1
2026-05-05 13:02:25,94,no_attack,1,1.016000,793.310345,1.016000,793.310345,1.033599,1,1
2026-05-05 13:02:25,94,no_attack,2,0.982000,693.448276,0.982000,693.448276,1.040914,1,1
2026-05-05 13:02:25,94,no_attack,3,0.978000,892.413793,0.978000,892.413793,1.035213,1,1
2026-05-05 13:02:25,94,no_attack,4,1.031000,554.724138,1.031000,554.724138,1.035098,1,1
2026-05-05 13:02:25,94,no_attack,5,0.995000,394.241379,0.995000,394.241379,1.036155,1,1
2026-05-05 13:02:29,95,no_attack,1,0.982000,908.620690,0.982000,908.620690,1.032883,1,1
2026-05-05 13:02:29,95,no_attack,2,0.990000,550.310345,0.990000,550.310345,1.038964,1,1
2026-05-05 13:02:29,95,no_attack,3,1.048000,623.724138,1.048000,623.724138,1.033514,1,1
2026-05-05 13:02:29,95,no_attack,4,1.004000,465.758621,1.004000,465.758621,1.033703,1,1
2026-05-05 13:02:29,95,no_attack,5,0.968000,442.310345,0.968000,442.310345,1.035059,1,1
2026-05-05 13:02:33,96,no_attack,1,1.025000,613.827586,1.025000,613.827586,1.031835,1,1
2026-05-05 13:02:33,96,no_attack,2,1.025000,300.000000,1.025000,300.000000,1.038955,1,1
2026-05-05 13:02:33,96,no_attack,3,1.004000,855.931034,1.004000,855.931034,1.033848,1,1
2026-05-05 13:02:33,96,no_attack,4,0.993000,689.413793,0.993000,689.413793,1.033872,1,1
2026-05-05 13:02:33,96,no_attack,5,0.962000,930.034483,0.962000,930.034483,1.035280,1,1
2026-05-05 13:02:37,97,no_attack,1,1.025000,613.827586,1.025000,613.827586,1.033131,1,1
2026-05-05 13:02:37,97,no_attack,2,1.025000,300.000000,1.025000,300.000000,1.039252,1,1
2026-05-05 13:02:37,97,no_attack,3,1.004000,855.931034,1.004000,855.931034,1.031999,1,1
2026-05-05 13:02:37,97,no_attack,4,0.993000,689.413793,0.993000,689.413793,1.029924,1,1
2026-05-05 13:02:37,97,no_attack,5,0.962000,930.034483,0.962000,930.034483,1.031310,1,1
2026-05-05 13:02:41,98,no_attack,1,1.010000,331.448276,1.010000,331.448276,1.033960,1,1
2026-05-05 13:02:41,98,no_attack,2,0.965000,592.965517,0.965000,592.965517,1.039404,1,1
2026-05-05 13:02:41,98,no_attack,3,1.004000,222.482759,1.004000,222.482759,1.030730,1,1
2026-05-05 13:02:41,98,no_attack,4,1.049000,809.068966,1.049000,809.068966,1.027268,1,1
2026-05-05 13:02:41,98,no_attack,5,0.996000,243.068966,0.996000,243.068966,1.028640,1,1
2026-05-05 13:02:45,99,no_attack,1,1.033000,515.551724,1.033000,515.551724,1.033960,1,1
