cmd_id,origin_cycle,ts_received,bus,breaker_DT
0,0,1780260513.939003,1,1
0,0,1780260513.939003,2,1
0,0,1780260513.939003,3,1
0,0,1780260513.939003,4,1
0,0,1780260513.939003,5,1
0,0,1780260515.096325,1,1
0,0,1780260515.096325,2,1
0,0,1780260515.096325,3,1
0,0,1780260515.096325,4,1
0,0,1780260515.096325,5,1
0,0,1780260516.098379,1,1
0,0,1780260516.098379,2,1
0,0,1780260516.098379,3,1
0,0,1780260516.098379,4,1
0,0,1780260516.098379,5,1
0,0,1780260517.100668,1,1
0,0,1780260517.100668,2,1
0,0,1780260517.100668,3,1
0,0,1780260517.100668,4,1
0,0,1780260517.100668,5,1
0,0,1780260518.101966,1,1
0,0,1780260518.101966,2,1
0,0,1780260518.101966,3,1
0,0,1780260518.101966,4,1
0,0,1780260518.101966,5,1
0,0,1780260519.104922,1,1
0,0,1780260519.104922,2,1
0,0,1780260519.104922,3,1
0,0,1780260519.104922,4,1
0,0,1780260519.104922,5,1
0,0,1780260520.113094,1,1
0,0,1780260520.113094,2,1
0,0,1780260520.113094,3,1
0,0,1780260520.113094,4,1
0,0,1780260520.113094,5,1
4,6,1780260521.122489,1,1
4,6,1780260521.122489,2,1
4,6,1780260521.122489,3,1
4,6,1780260521.122489,4,1
4,6,1780260521.122489,5,1
5,7,1780260522.123059,1,1
5,7,1780260522.123059,2,1
5,7,1780260522.123059,3,1
5,7,1780260522.123059,4,1
5,7,1780260522.123059,5,1
6,8,1780260523.132068,1,1
6,8,1780260523.132068,2,1
6,8,1780260523.132068,3,1
6,8,1780260523.132068,4,1
6,8,1780260523.132068,5,1
7,9,1780260524.134050,1,1
7,9,1780260524.134050,2,1
7,9,1780260524.134050,3,1
7,9,1780260524.134050,4,1
7,9,1780260524.134050,5,1
8,10,1780260525.134912,1,1
8,10,1780260525.134912,2,1
8,10,1780260525.134912,3,1
8,10,1780260525.134912,4,1
8,10,1780260525.134912,5,1
9,11,1780260526.136182,1,1
9,11,1780260526.136182,2,1
9,11,1780260526.136182,3,1
9,11,1780260526.136182,4,1
9,11,1780260526.136182,5,1
0,0,1780260528.758624,1,1
0,0,1780260528.758624,2,1
0,0,1780260528.758624,3,1
0,0,1780260528.758624,4,1
0,0,1780260528.758624,5,1
0,0,1780260529.867744,1,1
0,0,1780260529.867744,2,1
0,0,1780260529.867744,3,1
0,0,1780260529.867744,4,1
0,0,1780260529.867744,5,1
0,0,1780260530.869946,1,1
0,0,1780260530.869946,2,1
0,0,1780260530.869946,3,1
0,0,1780260530.869946,4,1
0,0,1780260530.869946,5,1
0,0,1780260531.873189,1,1
0,0,1780260531.873189,2,1
0,0,1780260531.873189,3,1
0,0,1780260531.873189,4,1
0,0,1780260531.873189,5,1
0,0,1780260532.874516,1,1
0,0,1780260532.874516,2,1
0,0,1780260532.874516,3,1
0,0,1780260532.874516,4,1
0,0,1780260532.874516,5,1
0,0,1780260534.206110,1,1
0,0,1780260534.206110,2,1
0,0,1780260534.206110,3,1
0,0,1780260534.206110,4,1
0,0,1780260534.206110,5,1
0,0,1780260535.206351,1,1
0,0,1780260535.206351,2,1
0,0,1780260535.206351,3,1
0,0,1780260535.206351,4,1
0,0,1780260535.206351,5,1
2,6,1780260536.207572,1,1
2,6,1780260536.207572,2,1
2,6,1780260536.207572,3,1
2,6,1780260536.207572,4,1
2,6,1780260536.207572,5,1
3,7,1780260537.208778,1,1
3,7,1780260537.208778,2,1
3,7,1780260537.208778,3,1
3,7,1780260537.208778,4,1
3,7,1780260537.208778,5,1
4,8,1780260538.210596,1,1
4,8,1780260538.210596,2,1
4,8,1780260538.210596,3,1
4,8,1780260538.210596,4,1
4,8,1780260538.210596,5,1
5,9,1780260539.212091,1,1
5,9,1780260539.212091,2,1
5,9,1780260539.212091,3,1
5,9,1780260539.212091,4,1
5,9,1780260539.212091,5,1
0,0,1780260624.249926,1,1
0,0,1780260624.249926,2,1
0,0,1780260624.249926,3,1
0,0,1780260624.249926,4,1
0,0,1780260624.249926,5,1
0,0,1780260625.250354,1,1
0,0,1780260625.250354,2,1
0,0,1780260625.250354,3,1
0,0,1780260625.250354,4,1
0,0,1780260625.250354,5,1
0,0,1780260626.257595,1,1
0,0,1780260626.257595,2,1
0,0,1780260626.257595,3,1
0,0,1780260626.257595,4,1
0,0,1780260626.257595,5,1
0,0,1780260627.268060,1,1
0,0,1780260627.268060,2,1
0,0,1780260627.268060,3,1
0,0,1780260627.268060,4,1
0,0,1780260627.268060,5,1
0,0,1780260628.316921,1,1
0,0,1780260628.316921,2,1
0,0,1780260628.316921,3,1
0,0,1780260628.316921,4,1
0,0,1780260628.316921,5,1
0,0,1780260629.570456,1,1
0,0,1780260629.570456,2,1
0,0,1780260629.570456,3,1
0,0,1780260629.570456,4,1
0,0,1780260629.570456,5,1
0,0,1780260630.575673,1,1
0,0,1780260630.575673,2,1
0,0,1780260630.575673,3,1
0,0,1780260630.575673,4,1
0,0,1780260630.575673,5,1
3,6,1780260631.591684,1,0
3,6,1780260631.591684,2,0
3,6,1780260631.591684,3,0
3,6,1780260631.591684,4,0
3,6,1780260631.591684,5,1
3,7,1780260632.593223,1,0
3,7,1780260632.593223,2,1
3,7,1780260632.593223,3,0
3,7,1780260632.593223,4,1
3,7,1780260632.593223,5,1
4,7,1780260633.598370,1,1
4,7,1780260633.598370,2,0
4,7,1780260633.598370,3,0
4,7,1780260633.598370,4,0
4,7,1780260633.598370,5,1
5,8,1780260634.614195,1,1
5,8,1780260634.614195,2,1
5,8,1780260634.614195,3,0
5,8,1780260634.614195,4,1
5,8,1780260634.614195,5,1
0,0,1780260719.964572,1,1
0,0,1780260719.964572,2,1
0,0,1780260719.964572,3,1
0,0,1780260719.964572,4,1
0,0,1780260719.964572,5,1
0,0,1780260720.965861,1,1
0,0,1780260720.965861,2,1
0,0,1780260720.965861,3,1
0,0,1780260720.965861,4,1
0,0,1780260720.965861,5,1
0,0,1780260722.021609,1,1
0,0,1780260722.021609,2,1
0,0,1780260722.021609,3,1
0,0,1780260722.021609,4,1
0,0,1780260722.021609,5,1
0,0,1780260723.059821,1,1
0,0,1780260723.059821,2,1
0,0,1780260723.059821,3,1
0,0,1780260723.059821,4,1
0,0,1780260723.059821,5,1
0,0,1780260724.063277,1,1
0,0,1780260724.063277,2,1
0,0,1780260724.063277,3,1
0,0,1780260724.063277,4,1
0,0,1780260724.063277,5,1
0,0,1780260725.072560,1,1
0,0,1780260725.072560,2,1
0,0,1780260725.072560,3,1
0,0,1780260725.072560,4,1
0,0,1780260725.072560,5,1
0,0,1780260726.073984,1,1
0,0,1780260726.073984,2,1
0,0,1780260726.073984,3,1
0,0,1780260726.073984,4,1
0,0,1780260726.073984,5,1
0,0,1780260727.088392,1,1
0,0,1780260727.088392,2,1
0,0,1780260727.088392,3,1
0,0,1780260727.088392,4,1
0,0,1780260727.088392,5,1
3,7,1780260728.089961,1,1
3,7,1780260728.089961,2,1
3,7,1780260728.089961,3,1
3,7,1780260728.089961,4,1
3,7,1780260728.089961,5,1
4,8,1780260729.091954,1,1
4,8,1780260729.091954,2,1
4,8,1780260729.091954,3,1
4,8,1780260729.091954,4,1
4,8,1780260729.091954,5,1
5,9,1780260730.100524,1,0
5,9,1780260730.100524,2,0
5,9,1780260730.100524,3,0
5,9,1780260730.100524,4,0
5,9,1780260730.100524,5,1
6,10,1780260731.108666,1,1
6,10,1780260731.108666,2,1
6,10,1780260731.108666,3,1
6,10,1780260731.108666,4,1
6,10,1780260731.108666,5,1
88,92,1780260813.906189,1,1
88,92,1780260813.906189,2,1
88,92,1780260813.906189,3,0
88,92,1780260813.906189,4,1
88,92,1780260813.906189,5,1
89,93,1780260814.909373,1,1
89,93,1780260814.909373,2,1
89,93,1780260814.909373,3,0
89,93,1780260814.909373,4,1
89,93,1780260814.909373,5,1
90,94,1780260815.910500,1,1
90,94,1780260815.910500,2,1
90,94,1780260815.910500,3,1
90,94,1780260815.910500,4,1
90,94,1780260815.910500,5,1
91,95,1780260816.911942,1,1
91,95,1780260816.911942,2,1
91,95,1780260816.911942,3,1
91,95,1780260816.911942,4,1
91,95,1780260816.911942,5,1
91,95,1780260818.560447,1,1
91,95,1780260818.560447,2,1
91,95,1780260818.560447,3,1
91,95,1780260818.560447,4,1
91,95,1780260818.560447,5,1
